instances,SUNNY
bool/pseudoGLB/normalized-t3002-11tsp11-1900567985.xml,239.679
bool/pseudoGLB/normalized-t3002-11tsp11-1900564824.xml,235.61100000000002
bool/pseudoGLB/normalized-reduced-prob7.xml,17.009999999999998
bool/pseudoGLB/normalized-t3002-11tsp11-1900553812.xml,213.272
bool/pseudoGLB/normalized-t2001-13queen13-1110967327.xml,256.959
bool/pseudoGLB/normalized-t2001-13queen13-1111224255.xml,263.995
bool/pseudoGLB/normalized-chnl35-36-pb-cnf-cr.xml,2738.007502824858
bool/pseudoGLB/normalized-pigeon-clauses-25-20.xml,2585.8685434782606
bool/pseudoGLB/normalized-t2001-13queen13-1110970631.xml,281.73299999999995
bool/niklas/p0282.xml,463.339
bool/aim/aim-200-6-0-1.xml,4.288
bool/aim/aim-100-6-0-3.xml,2.354
bool/aim/aim-200-2-0-4.xml,3.62
bool/aim/aim-100-2-0-2.xml,2.072
bool/aim/aim-50-3-4-4.xml,1.51
bool/aim/aim-200-2-0-3.xml,3.522
bool/aim/aim-50-6-0-3.xml,1.6660000000000001
bool/radar/radar-10-10-4.5-0.95-98.xml,2.6020000000000003
real/fapp26-30/fapp28/fapp28-2800-10.xml,408.52
real/fapp26-30/fapp30/fapp30-3000-8.xml,985.181
real/fapp26-30/fapp27/fapp27-2550-3.xml,69.96600000000001
real/fapp26-30/fapp29/fapp29-2900-0.xml,626.0989999999999
real/fapp26-30/fapp29/fapp29-2900-6.xml,698.77
real/rlfapScens/scen4.xml,21.561000000000003
real/rlfapScens/scen7.xml,19.119
real/rlfapGraphs/graph1.xml,16.986
real/rlfapGraphs/graph12.xml,20.825
real/rlfapGraphs/graph6.xml,20.157
real/rlfapGraphs/graph5.xml,16.554
real/cabinet/cabinet-5579.xml,16.917
real/cabinet/cabinet-5564.xml,15.971
real/test01-04/test03/test03-0400-7.xml,43.146
real/test01-04/test01/test01-0150-7.xml,29.105000000000004
real/fapp36-40/fapp36/fapp36-2000-0.xml,162.87199999999999
real/fapp36-40/fapp37/fapp37-2250-8.xml,805.6939999999998
real/fapp36-40/fapp40/fapp40-3000-3.xml,693.982
real/fapp31-35/fapp32/fapp32-0550-6.xml,200.555
real/fapp31-35/fapp35/fapp35-1500-3.xml,278.396
real/fapp31-35/fapp34/fapp34-0750-1.xml,97.45499999999998
real/fapp21-25/fapp21/fapp21-0500-5.xml,35.053
real/fapp21-25/fapp21/fapp21-0500-6.xml,35.419000000000004
real/fapp21-25/fapp22/fapp22-1750-8.xml,440.28400000000005
real/fapp21-25/fapp22/fapp22-1750-5.xml,436.198
real/fapp21-25/fapp22/fapp22-1750-3.xml,440.712
real/fapp21-25/fapp24/fapp24-2000-9.xml,183.08
real/fapp21-25/fapp25/fapp25-2230-6.xml,114.899
real/rlfapGraphsMod/graph9-f9.xml,24.295
real/rlfapGraphsMod/graph8-f11.xml,24.707
real/rlfapGraphsMod/graph2-f25.xml,19.361
real/rlfapGraphsMod/graph13-w1.xml,18.236
real/fapp01-05/fapp05/fapp05-0350-7.xml,46.788
real/fapp01-05/fapp05/fapp05-0350-9.xml,46.151
real/fapp01-05/fapp05/fapp05-0350-4.xml,46.089999999999996
real/fapp01-05/fapp03/fapp03-0300-0.xml,38.711
real/fapp01-05/fapp01/fapp01-0200-1.xml,30.133
real/fapp01-05/fapp01/fapp01-0200-10.xml,28.97
real/fapp01-05/fapp04/fapp04-0300-7.xml,40.628
real/fapp16-20/fapp17/fapp17-0300-6.xml,39.766000000000005
real/fapp16-20/fapp19/fapp19-0350-4.xml,90.91300000000001
real/fapp16-20/fapp20/fapp20-0420-2.xml,43.43900000000001
real/bmc/bmc-ibm-05-04.xml,822.8820000000001
real/bmc/bmc-ibm-07-16.xml,63.779999999999994
real/fapp06-10/fapp08/fapp08-0700-3.xml,52.822
real/fapp06-10/fapp09/fapp09-0800-6.xml,55.551
real/fapp06-10/fapp10/fapp10-0900-6.xml,99.871
real/fapp06-10/fapp10/fapp10-0900-4.xml,74.18
real/compet08/patat-08-comp-4.xml,296.159
real/rlfapScensMod/scen9-w1-f3.xml,18.387999999999998
real/rlfapScensMod/scen6-w1-f2.xml,17.631
real/subs/scen06-sub2.xml,15.269
real/fapp11-15/fapp13/fapp13-2000-7.xml,520.9449999999999
real/fapp11-15/fapp11/fapp11-1000-7.xml,100.80600000000001
real/fapp11-15/fapp11/fapp11-1000-2.xml,101.142
patt/primes-15/primes-15-80-2-7.xml,18.279
patt/primes-15/primes-15-40-3-1.xml,17.476
patt/primes-15/primes-15-80-3-3.xml,17.1
patt/primes-15/primes-15-60-2-5.xml,16.534
patt/mug/mug88-25-4.xml,2.028
patt/os-taillard-4/os-taillard-4-105-7.xml,361.834
patt/os-taillard-4/os-taillard-4-105-2.xml,134.49
patt/os-taillard-4/os-taillard-4-95-6.xml,36000
patt/os-taillard-4/os-taillard-4-95-9.xml,305.66499999999996
patt/os-taillard-4/os-taillard-4-105-8.xml,115.90299999999999
patt/js-taillard-15/js-taillard-15-105-5.xml,1322.567896825397
patt/js-taillard-15/js-taillard-15-105-1.xml,1302.2734682539683
patt/js-taillard-15/js-taillard-15-105-8.xml,1302.0794444444443
patt/js-taillard-15/js-taillard-15-100-2.xml,1315.1501507936507
patt/fischer/fischer-5-3-fair.xml,36000
patt/fischer/fischer-7-5-fair.xml,36000
patt/leighton/leighton-5/lei450-05a-05.xml,85.231
patt/leighton/leighton-25/lei450-25d-24.xml,221.20499999999998
patt/leighton/leighton-25/lei450-25a-20.xml,200.98000000000002
patt/leighton/leighton-15/lei450-15d-10.xml,200.083
patt/leighton/leighton-15/lei450-15d-08.xml,197.752
patt/bqwh-15-106_glb/bqwh-15-106-3_glb.xml,1.4869999999999999
patt/bqwh-15-106_glb/bqwh-15-106-65_glb.xml,1.361
patt/bqwh-15-106_glb/bqwh-15-106-44_glb.xml,1.159
patt/bqwh-15-106_glb/bqwh-15-106-94_glb.xml,1.307
patt/bqwh-15-106_glb/bqwh-15-106-70_glb.xml,1.375
patt/bqwh-15-106_glb/bqwh-15-106-73_glb.xml,1.388
patt/bqwh-15-106_glb/bqwh-15-106-8_glb.xml,1.3760000000000001
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-7.xml,179.524
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-8.xml,169.35
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-1.xml,195.65099999999998
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-6.xml,194.108
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-3.xml,185.863
patt/hos/ash958GPIA-3.xml,20.727
patt/register/mulsol/mulsol-i-1-05.xml,159.643
patt/register/mulsol/mulsol-i-1-25.xml,193.209
patt/register/mulsol/mulsol-i-1-49.xml,215.986
patt/register/zeroin/zeroin-i-3-15.xml,187.673
patt/register/zeroin/zeroin-i-1-20.xml,190.022
patt/register/zeroin/zeroin-i-1-35.xml,200.245
patt/register/zeroin/zeroin-i-1-45.xml,216.20399999999998
patt/register/fpsol/fpsol2-i-2-27.xml,213.52599999999998
patt/register/fpsol/fpsol2-i-3-30.xml,222.012
patt/register/fpsol/fpsol2-i-2-29.xml,213.163
patt/register/fpsol/fpsol2-i-1-63.xml,389.321
patt/register/inithx/inithx-i-3-10.xml,198.51399999999998
patt/register/inithx/inithx-i-2-20.xml,227.137
patt/register/inithx/inithx-i-3-29.xml,248.50599999999997
patt/register/inithx/inithx-i-2-25.xml,226.46900000000002
patt/sgb/miles/miles1500-20.xml,193.445
patt/sgb/queen/queen11-11-12.xml,146.475
patt/sgb/queen/queen16-16-18.xml,1616.3903773584905
patt/sgb/queen/queen14-14-14.xml,36000
patt/sgb/queen/queen13-13-12.xml,186.941
patt/sgb/queen/queen7-7-6.xml,14.736999999999998
patt/sgb/queen/queen15-15-14.xml,190.558
patt/sgb/book/david-10.xml,68.949
patt/sgb/book/anna-5.xml,10.075
patt/school/school1-14.xml,213.46300000000002
patt/school/school1-nsh-15.xml,342.486
patt/cjss/ft06x2-55.xml,86.204
patt/cjss/la03x3-590.xml,2857.956111111111
patt/tdsp/C4-3-60.xml,2857.730079365079
patt/tdsp/C7-1-241.xml,2296.6010952380957
patt/tdsp/C3-3-31.xml,2857.7086984126986
patt/tdsp/C4-1-61.xml,2857.7188730158728
patt/bqwh-18-141_glb/bqwh-18-141-53_glb.xml,1.826
patt/bqwh-18-141_glb/bqwh-18-141-29_glb.xml,1.6260000000000001
patt/bqwh-18-141_glb/bqwh-18-141-86_glb.xml,1.858
patt/bqwh-18-141_glb/bqwh-18-141-75_glb.xml,1.566
patt/bqwh-18-141_glb/bqwh-18-141-96_glb.xml,1.637
patt/bqwh-18-141_glb/bqwh-18-141-13_glb.xml,1.533
patt/bqwh-18-141_glb/bqwh-18-141-68_glb.xml,2.093
patt/bqwh-18-141_glb/bqwh-18-141-59_glb.xml,1.6520000000000001
patt/bqwh-18-141_glb/bqwh-18-141-83_glb.xml,1.488
patt/primes-30/primes-30-20-2-1.xml,11.864999999999998
patt/primes-30/primes-30-60-3-1.xml,18.952
patt/primes-30/primes-30-80-2-5.xml,16.928
patt/primes-30/primes-30-60-2-3.xml,19.317
patt/primes-10/primes-10-80-3-1.xml,17.347
patt/primes-10/primes-10-40-3-1.xml,12.082
patt/insertion/full-insertion/4-fullins-5-6.xml,273.76
patt/insertion/full-insertion/3-fullins-5-7.xml,36000
patt/insertion/full-insertion/1-fullins-5-4.xml,53.17700000000001
patt/insertion/full-insertion/4-fullins-4-8.xml,172.24999999999997
patt/insertion/full-insertion/2-fullins-5-4.xml,154.95499999999998
patt/insertion/k-insertion/3-insertions-5-6.xml,146.013
patt/insertion/k-insertion/2-insertions-4-5.xml,3.901
patt/js-taillard-20/js-taillard-20-105-7.xml,1238.6220634920637
patt/jobShop-e0ddr2/e0ddr2-10-by-5-9.xml,698.1540000000001
patt/os-taillard-15/os-taillard-15-105-8.xml,302.039
patt/os-taillard-15/os-taillard-15-95-4.xml,1333.8484000000003
patt/os-taillard-15/os-taillard-15-100-9.xml,342.11300000000006
patt/os-taillard-15/os-taillard-15-100-0.xml,352.986
patt/os-taillard-15/os-taillard-15-95-8.xml,1349.4191587301589
patt/os-taillard-15/os-taillard-15-95-1.xml,1330.99384
patt/rcpsp/rcpsp20-17.xml,4.54
patt/rcpsp/rcpsp20-11.xml,2.9530000000000003
patt/rcpsp/rcpsp25-25.xml,12.953
patt/rcpsp/rcpsp20-04.xml,3.49
patt/rcpsp/rcpsp25-38.xml,3.703
patt/super-queens/super-queens-10.xml,509.63399999999996
patt/super-queens/super-queens-5.xml,194.38199999999998
patt/radar-9-28-4-2/radar-9-28-4-2-41.xml,1.384
patt/radar-9-28-4-2/radar-9-28-4-2-42.xml,1.452
patt/radar-9-28-4-2/radar-9-28-4-2-21.xml,1.433
patt/radar-9-28-4-2/radar-9-28-4-2-45.xml,1.391
patt/radar-9-28-4-2/radar-9-28-4-2-28.xml,1.4849999999999999
patt/os-taillard-10/os-taillard-10-100-9.xml,140.35
patt/os-taillard-10/os-taillard-10-95-7.xml,1242.9269920634922
patt/os-taillard-10/os-taillard-10-105-0.xml,120.412
patt/os-taillard-10/os-taillard-10-105-6.xml,117.398
patt/os-taillard-10/os-taillard-10-105-9.xml,112.08600000000001
patt/os-taillard-10/os-taillard-10-100-6.xml,1242.8019047619048
patt/os-taillard-10/os-taillard-10-105-2.xml,117.17000000000002
patt/os-taillard-10/os-taillard-10-95-6.xml,1241.2121746031746
patt/os-gp-unsat/gp10-05-1070.xml,1287.2197619047618
patt/primes-20/primes-20-20-3-1.xml,16.615
patt/os-taillard-5/os-taillard-5-105-0.xml,162.83499999999998
patt/os-taillard-5/os-taillard-5-105-8.xml,288.25899999999996
patt/radar-8-24-3-2/radar-8-24-3-2-0.xml,4.775
patt/radar-8-24-3-2/radar-8-24-3-2-21.xml,4.829000000000001
patt/radar-8-24-3-2/radar-8-24-3-2-16.xml,2.5460000000000003
patt/radar-8-24-3-2/radar-8-24-3-2-28.xml,4.4830000000000005
patt/radar-8-24-3-2/radar-8-24-3-2-15.xml,4.2829999999999995
patt/radar-8-24-3-2/radar-8-24-3-2-33.xml,2.5149999999999997
patt/os-taillard-20/os-taillard-20-105-0.xml,73.751
patt/os-taillard-20/os-taillard-20-100-4.xml,147.89600000000002
patt/os-taillard-20/os-taillard-20-105-6.xml,82.90299999999999
patt/os-taillard-7/os-taillard-7-100-3.xml,825.777
patt/os-taillard-7/os-taillard-7-95-7.xml,508.39300000000003
patt/super-os/super-os-taillard-20/super-os-taillard-20-29.xml,1210.8347380952382
patt/super-os/super-os-taillard-7/super-os-taillard-7-1.xml,36000
patt/super-os/super-os-taillard-7/super-os-taillard-7-9.xml,36000
patt/super-os/super-os-taillard-7/super-os-taillard-7-16.xml,283.554
patt/super-os/super-os-taillard-5/super-os-taillard-5-1.xml,372.3550000000001
patt/super-os/super-os-taillard-5/super-os-taillard-5-13.xml,366.872
patt/super-os/super-os-taillard-5/super-os-taillard-5-17.xml,332.089
patt/super-os/super-os-taillard-5/super-os-taillard-5-5.xml,444.22400000000005
patt/super-os/super-os-taillard-5/super-os-taillard-5-14.xml,357.50699999999995
patt/super-os/super-os-taillard-5/super-os-taillard-5-8.xml,958.8810000000001
patt/super-os/super-os-taillard-4/super-os-taillard-4-7.xml,36000
patt/super-os/super-os-taillard-4/super-os-taillard-4-14.xml,168.17999999999998
patt/super-os/super-os-taillard-4/super-os-taillard-4-13.xml,229.805
patt/super-os/super-os-taillard-4/super-os-taillard-4-18.xml,158.86699999999956
patt/super-os/super-os-taillard-10/super-os-taillard-10-5.xml,36000
patt/super-os/super-os-taillard-10/super-os-taillard-10-18.xml,1350.29796
patt/radar-8-30-3-0/radar-8-30-3-0-8.xml,3.883
patt/radar-8-30-3-0/radar-8-30-3-0-42.xml,4.695
patt/jobShop-enddr1/enddr1-10-by-5-6.xml,648.7999999999998
patt/jobShop-enddr1/enddr1-10-by-5-8.xml,569.551
patt/jobShop-enddr1/enddr1-10-by-5-7.xml,738.4240000000001
patt/jobShop-enddr1/enddr1-10-by-5-1.xml,551.34
patt/rcpspTighter/rcpsptight25-29.xml,1.422
patt/rcpspTighter/rcpsptight25-35.xml,1.459
patt/rcpspTighter/rcpsptight20-05.xml,1.8559999999999999
patt/rcpspTighter/rcpsptight25-37.xml,1.434
patt/primes-25/primes-25-80-3-1.xml,18.988
patt/primes-25/primes-25-20-3-5.xml,1186.4560793650794
patt/primes-25/primes-25-60-2-1.xml,17.433
patt/primes-25/primes-25-20-3-3.xml,22.502
patt/primes-25/primes-25-60-2-3.xml,18.6
patt/primes-25/primes-25-20-2-5.xml,1186.5576190476193
acad/nengfa/color.xml,134.04
acad/nengfa/schur.xml,8.499
acad/nengfa/sudoku368.xml,5.202
acad/socialGolfers/socialGolfer-6-3-5.xml,1378.3326
acad/socialGolfers/socialGolfer-6-4-7.xml,1943.4159454545454
acad/socialGolfers/socialGolfer-6-3-8.xml,47.704
acad/magicSquare/magicSquare-4_glb.xml,120.217
acad/magicSquare/magicSquare-10_glb.xml,36000
acad/allIntervalSeries/series-13.xml,75.40599999999999
acad/pigeons_glb/pigeons-30_ext.xml,101.16
acad/domino/domino-1000-100.xml,175.20600000000002
acad/domino/domino-800-100.xml,139.529
acad/ramsey3/ramsey-10-3.xml,2.3329999999999997
acad/ramsey3/ramsey-16-3.xml,11.833000000000002
acad/ramsey3/ramsey-13-3.xml,4.613
acad/QG6/quasigroup6-7.xml,166.131
acad/costasArray/costasArray-13.xml,185.932
acad/allsquaresUnsat/squaresUnsat-25-25.xml,4.252
acad/allsquaresUnsat/squaresUnsat-9-9.xml,1.444
acad/allsquaresUnsat/squaresUnsat-20-20.xml,3.9030000000000005
acad/allsquaresUnsat/squaresUnsat-27-27.xml,5.324
acad/langford2/langford-2-5.xml,1.714
acad/langford2/langford-2-12.xml,121.81300000000002
acad/langford2/langford-2-40.xml,149.35
acad/langford2/langford-2-30.xml,36000
acad/langford2/langford-2-11.xml,91.918
acad/langford2/langford-2-4.xml,1.5070000000000001
acad/langford2/langford-2-15.xml,122.65299999999999
acad/langford2/langford-2-2.xml,1.166
acad/golombRulerArity3/ruler-55-11-a3.xml,1180.4902891566264
acad/golombRulerArity3/ruler-67-12-a3.xml,619.268
acad/golombRulerArity3/ruler-17-7-a3.xml,61.300999999999995
acad/QG3/quasigroup3-6.xml,5.663
acad/chessboardColoration/cc-25-25-2.xml,147.38600000000002
acad/chessboardColoration/cc-9-9-3.xml,126.48599999999999
acad/chessboardColoration/cc-8-8-2.xml,9.247
acad/chessboardColoration/cc-8-8-3.xml,186.381
acad/langford4/langford-4-2.xml,1.7440000000000002
acad/allsquares/squares-36-36.xml,7.3389999999999995
acad/allsquares/squares-12-12.xml,2.04
acad/allsquares/squares-9-9.xml,1.7650000000000001
acad/allsquares/squares-2-2.xml,1.303
acad/allsquares/squares-32-32.xml,6.146
acad/ramsey4/ramsey-34-4.xml,139.164
acad/ramsey4/ramsey-30-4.xml,130.193
acad/bibd8/bibd-8-42-21-4-9_glb.xml,48.312
acad/bibd9/bibd-9-12-4-3-1_glb.xml,2.669
acad/bibd6/bibd-6-30-15-3-6_glb.xml,4.595
acad/queenAttacking/queenAttacking-4.xml,63.065000000000005
acad/bibdVariousK/bibd-22-22-7-7-2_glb.xml,41.063
acad/bibdVariousK/bibd-16-80-15-3-2_glb.xml,393.245
acad/bibdVariousK/bibd-15-15-7-7-3_glb.xml,11.482
acad/knights/knights-20-9.xml,2171.010839378238
acad/langford3/langford-3-9.xml,183.21099999999998
acad/queensKnights/queensKnights-50-5-add.xml,36000
acad/queensKnights/queensKnights-10-5-mul.xml,250.247
acad/QG7/quasigroup7-8.xml,221.56599999999997
bool/routing/s3-3-3-4.xml,3.157
bool/ii/ii-8b4.xml,28.573
bool/ii/ii-16b2.xml,242.318
bool/ii/ii-32e2.xml,89.817
bool/ii/ii-32c4.xml,1374.232
bool/mps/mps-neos16.xml,267.898
bool/mps/mps-p6000.xml,305.63599999999997
bool/mps/mps-mod008.xml,20.793
bool/mps/mps-seymour1.xml,392.01099999999997
bool/mps/mps-mod010.xml,36000
bool/mps/mps-manna81.xml,1623.4619999999998
bool/uclid/cache-inv10-ucl.xml,265.141
bool/par/par-16-1-c.xml,6.633
bool/par/par-16-5-c.xml,7.852
bool/par/par-8-4-c.xml,1.786
bool/par/par-8-3.xml,3.4959999999999996
bool/fpga/fpga-35-35.xml,390.181
bool/fpga/fpga-25-25.xml,60.58
bool/fpga/fpga-12-11.xml,4.606
bool/fpga/fpga-30-30.xml,150.553
bool/mpsReduced/mps-red-ran12x12.xml,537.562
bool/mpsReduced/mps-red-testprob.xml,24.866999999999997
bool/mpsReduced/mps-red-timtab1.xml,1225.5263968253967
bool/mpsReduced/mps-red-bk4x3.xml,17.962999999999997
bool/mpsReduced/mps-red-aflow40b.xml,36000
bool/mpsReduced/mps-red-sample2.xml,1440.091333333333
bool/jnh/jnh-209.xml,14.279000000000003
bool/pseudoGLB/normalized-pigeon-cardinality-71-70.xml,2660.753049180328
bool/pseudoGLB/normalized-t2001-13queen13-1110972958.xml,268.408
bool/pseudoGLB/normalized-pigeon-clauses-81-80.xml,235.05100000000002
bool/pseudoGLB/normalized-blast-floppy1-2-ucl.xml,16.496000000000002
bool/pseudoGLB/normalized-t2001-13queen13-1110977780.xml,291.18600000000004
bool/pseudoGLB/normalized-chnl20-21-pb-cnf-cr.xml,9.454
bool/pseudoGLB/normalized-t3002-11tsp11-1900566151.xml,207.235
bool/pseudoGLB/normalized-army8-9ls.xml,10.08
bool/pseudoGLB/normalized-pigeon-cardinality-45-40.xml,2812.740552147239
bool/pseudoGLB/normalized-fpga40-39-sat-pb-cnf-cr.xml,821.3839999999999
bool/pseudoGLB/normalized-pigeon-cardinality-35-30.xml,21.563999999999997
bool/pseudoGLB/normalized-t3002-11tsp11-1900577000.xml,254.35400000000004
bool/pseudoGLB/normalized-t3002-11tsp11-1900557413.xml,220.39
bool/pseudoGLB/normalized-robin14.xml,528.0509999999999
bool/pseudoGLB/normalized-t2001-13queen13-1110970277.xml,241.761
bool/pseudoGLB/normalized-ooo-rf9-ucl.xml,826.352
bool/pseudoGLB/normalized-t2001-13queen13-1111221624.xml,262.106
bool/pseudoGLB/normalized-t3002-11tsp11-1900573901.xml,233.854
bool/pseudoGLB/normalized-t3002-11tsp11-1900565534.xml,367.36300000000006
bool/pseudoGLB/normalized-pigeon-cardinality-15-10.xml,4.699
bool/pseudoGLB/normalized-t3002-11tsp11-1900570242.xml,227.899
bool/pseudoGLB/normalized-t3002-11tsp11-1900569834.xml,213.49599999999998
bool/pseudoGLB/normalized-t2001-13queen13-1110970444.xml,257.231
bool/pseudoGLB/normalized-t2001-13queen13-1111227861.xml,284.459
bool/pseudoGLB/normalized-t3002-11tsp11-1900550720.xml,200.232
bool/pseudoGLB/normalized-t2001-13queen13-1111218308.xml,256.837
bool/pseudoGLB/normalized-ooo-rf8-ucl.xml,525.537
bool/pseudoGLB/normalized-t3002-11tsp11-1900575442.xml,225.014
bool/pseudoGLB/normalized-t3002-11tsp11-1900552288.xml,208.46500000000003
bool/pseudoGLB/normalized-t3002-11tsp11-1900576918.xml,210.979
bool/pseudoGLB/normalized-t3002-11tsp11-1900557574.xml,254.34799999999998
bool/pseudoGLB/normalized-pigeon-clauses-35-30.xml,29.936999999999998
bool/pseudoGLB/normalized-ooo-rf10-ucl.xml,36000
bool/pseudoGLB/normalized-reduced-cuww5.xml,14.454
bool/pseudoGLB/normalized-reduced-cuww4.xml,14.426
bool/pseudoGLB/normalized-t2001-13queen13-1111224059.xml,274.504
bool/pseudoGLB/normalized-t2001-13queen13-1110975678.xml,256.133
bool/pseudoGLB/normalized-t3002-11tsp11-1900582300.xml,219.877
bool/niklas/air03.xml,2334.131
bool/niklas/air05.xml,201.501
bool/niklas/l152lav.xml,148.879
bool/niklas/lseu.xml,17.594
bool/aim/aim-100-2-0-3.xml,2.959
bool/aim/aim-100-6-0-2.xml,2.379
bool/aim/aim-50-3-4-3.xml,1.536
bool/radar/radar-30-70-4.5-0.95-100.xml,189.7
bool/radar/radar-30-70-4.5-0.5-100.xml,241.556
bool/chnl/chnl-40-41.xml,64.625
bool/garden/g-9x3.xml,1.0770000000000002
real/fapp26-30/fapp26/fapp26-2300-9.xml,150.511
real/fapp26-30/fapp27/fapp27-2550-0.xml,69.039
real/fapp26-30/fapp27/fapp27-2550-1.xml,69.869
real/rlfapScens11/scen11-f12.xml,21.67
real/small/patat-02-small-1.xml,237.444
real/rlfapScens/scen1.xml,23.69
real/cabinet/cabinet-5596.xml,16.889
real/cabinet/cabinet-5583.xml,16.962
real/cabinet/cabinet-5565.xml,15.665000000000001
real/cabinet/cabinet-5588.xml,15.651000000000002
real/cabinet/cabinet-5573.xml,17.275000000000002
real/fapp36-40/fapp39/fapp39-2750-8.xml,347.754
real/fapp36-40/fapp39/fapp39-2750-6.xml,314.945
real/fapp36-40/fapp38/fapp38-2500-5.xml,784.322
real/fapp36-40/fapp40/fapp40-3000-1.xml,687.6020000000001
real/fapp31-35/fapp32/fapp32-0550-1.xml,213.988
real/fapp31-35/fapp31/fapp31-0400-4.xml,96.644
real/fapp31-35/fapp34/fapp34-0750-3.xml,90.31700000000001
real/fapp31-35/fapp34/fapp34-0750-8.xml,96.36200000000001
real/fapp21-25/fapp21/fapp21-0500-9.xml,36.022
real/fapp21-25/fapp23/fapp23-1800-9.xml,347.662
real/fapp21-25/fapp24/fapp24-2000-0.xml,179.254
real/fapp21-25/fapp25/fapp25-2230-2.xml,117.569
real/fapp01-05/fapp05/fapp05-0350-6.xml,43.659
real/fapp01-05/fapp05/fapp05-0350-1.xml,43.242999999999995
real/fapp01-05/fapp03/fapp03-0300-9.xml,40.028
real/fapp01-05/fapp03/fapp03-0300-2.xml,42.581
real/fapp16-20/fapp17/fapp17-0300-3.xml,39.834
real/fapp16-20/fapp18/fapp18-0350-7.xml,36.028999999999996
real/fapp16-20/fapp18/fapp18-0350-2.xml,35.970000000000006
real/fapp16-20/fapp16/fapp16-0260-1.xml,36.574
real/fapp16-20/fapp16/fapp16-0260-9.xml,37.114000000000004
real/fapp16-20/fapp16/fapp16-0260-10.xml,36.912
real/fapp16-20/fapp16/fapp16-0260-5.xml,39.013999999999996
real/fapp16-20/fapp16/fapp16-0260-8.xml,37.928000000000004
real/fapp16-20/fapp16/fapp16-0260-6.xml,37.857
real/compet02/patat-02-comp-18.xml,775.337
real/bmc/bmc-ibm-01-16.xml,116.97800000000001
